C2H2,C2H4,CH4,H2,C2H6
5.48,0.29,0.43,7.86,5.46
0.03,2.95,4.76,4.33,5.83
0.0,5.1,0.05,1.23,0.07
5.78,8.28,1.13,9.87,3.49
1.16,6.72,0.87,8.85,8.93
0.0,5.32,0.05,8.07,0.06
0.0,9.23,2.96,1.52,0.11
9.65,10.57,0.68,4.07,2.42
5.81,2.18,4.71,5.88,10.22
0.0,3.81,5.25,1.4,3.37
0.0,3.06,2.96,5.19,0.37
2.36,0.99,0.4,9.97,2.91
0.0,3.77,0.06,5.89,0.0
0.0,3.81,3.13,2.48,0.39
0.69,9.95,0.37,2.92,5.43
1.21,2.9,1.88,9.85,7.63
0.0,9.1,4.51,7.66,2.25
0.0,8.38,0.07,8.62,0.05
0.0,5.08,1.19,2.46,0.75
0.0,8.82,5.4,8.57,0.16
0.69,5.96,0.51,7.15,3.52
0.02,9.69,3.2,5.46,1.39
0.05,9.2,9.87,3.58,1.28
0.03,2.16,9.17,1.19,8.11
0.04,2.06,8.91,7.55,1.0
0.05,8.92,1.55,1.93,7.44
0.0,7.57,2.14,2.02,0.07
0.02,4.39,4.29,7.91,2.49
0.0,4.3,1.76,9.23,0.5
3.6,0.8,10.24,5.72,3.01
0.0,9.78,0.07,9.61,0.04
0.04,8.22,6.18,8.71,1.83
0.01,3.42,9.65,6.29,5.82
0.0,8.88,0.09,5.94,0.04
0.01,4.49,9.47,7.73,7.19
6.75,0.34,0.31,9.56,8.89
0.0,6.45,0.05,8.03,0.13
0.18,1.06,1.33,7.39,7.01
0.08,3.34,3.21,3.03,2.66
0.0,2.49,5.6,1.9,0.42
0.83,1.67,0.38,3.59,6.77
5.38,10.52,0.28,6.83,3.78
4.8,0.63,0.17,1.83,4.11
4.4,6.35,2.74,3.99,0.86
1.2,5.2,0.48,8.61,4.17
0.13,1.79,8.54,7.08,9.72
5.58,0.41,0.41,5.49,7.51
0.0,4.92,0.03,2.81,0.07
0.04,1.33,2.43,2.89,7.48
5.76,0.52,0.2,5.0,4.22
0.05,5.42,9.07,3.75,4.63
0.81,4.55,0.69,2.1,8.75
9.95,0.96,0.42,7.12,2.87
1.36,6.54,0.59,8.2,9.36
0.0,6.05,0.05,7.9,0.12
9.76,0.66,0.47,3.59,5.22
0.03,2.68,3.54,3.09,3.82
0.0,9.14,4.88,8.57,0.7
0.72,8.29,10.06,2.44,6.99
7.51,0.51,0.34,9.6,4.01
0.12,7.75,3.97,9.01,7.43
0.17,6.61,4.35,7.6,9.49
0.19,1.3,8.39,2.83,7.29
0.0,7.62,0.01,1.36,0.15
0.0,1.51,0.05,4.17,0.17
1.35,9.54,0.19,1.21,3.66
0.0,8.09,4.45,2.45,0.43
0.0,6.41,0.0,5.25,0.0
0.0,9.2,0.09,7.22,0.13
0.0,5.43,6.75,6.12,0.1
1.48,3.1,0.93,4.75,7.73
0.08,2.62,5.3,7.99,5.58
1.49,6.61,0.5,9.9,9.49
0.0,9.65,5.37,1.53,0.93
9.28,9.13,10.36,2.21,10.55
0.01,8.49,3.84,2.86,1.01
4.49,3.67,3.44,2.57,1.06
1.5,3.55,0.8,2.01,8.96
1.26,0.29,0.33,5.09,4.93
0.0,8.9,0.09,7.47,0.1
0.01,6.33,4.77,5.3,3.52
0.0,9.68,0.07,6.83,0.11
4.75,8.94,3.17,1.88,1.86
0.0,5.22,0.08,6.68,0.01
2.52,0.22,0.28,1.18,3.55
1.79,7.64,0.66,4.29,6.41
0.03,6.69,3.9,1.4,2.8
0.01,7.85,6.46,5.77,1.61
0.05,2.42,9.4,8.1,1.67
5.44,7.54,4.16,3.54,7.47
0.0,2.03,3.94,4.61,0.14
0.1,7.7,3.52,6.03,9.72
7.78,3.64,0.85,3.34,3.54
1.62,8.19,0.81,2.99,9.38
0.0,2.42,0.08,3.45,0.11
2.38,6.03,0.52,6.29,8.77
9.09,0.8,0.32,5.74,1.2
0.75,5.39,0.3,2.66,4.84
0.1,2.01,6.78,8.57,5.65
0.14,2.95,9.82,3.88,7.42
0.09,8.21,8.84,5.75,7.42
0.08,1.73,7.11,4.18,2.45
0.16,1.65,2.02,4.22,6.51
0.68,9.75,0.88,8.18,3.81
1.08,1.71,0.6,9.3,7.99
0.01,6.92,4.78,2.5,2.05
0.09,2.95,4.62,7.38,5.67
0.18,5.26,8.73,5.56,6.68
0.03,2.24,3.46,4.07,3.66
0.08,9.79,4.79,7.38,1.02
0.08,1.64,3.11,6.23,2.75
0.0,3.41,0.05,6.53,0.18
0.0,2.02,7.26,3.14,0.32
2.16,3.42,0.89,2.73,8.59
1.59,2.8,0.95,6.92,3.31
0.0,6.25,8.05,7.43,0.71
9.4,0.34,0.17,1.14,3.08
8.22,2.74,3.6,2.59,1.23
0.08,2.14,8.74,5.21,2.73
7.98,0.85,0.21,2.72,2.53
0.11,9.79,1.06,3.57,5.78
1.33,9.2,7.48,2.21,3.85
0.0,3.78,0.02,5.96,0.18
0.0,2.25,0.05,2.8,0.15
0.04,9.17,8.87,8.34,3.18
0.02,6.25,6.75,2.11,4.51
0.0,3.67,6.64,6.3,0.58
7.8,0.56,0.25,4.18,4.16
0.0,4.26,0.08,8.94,0.09
4.97,8.04,10.78,10.74,2.89
0.01,3.65,9.79,8.26,3.23
5.78,0.75,0.76,10.21,2.17
0.0,2.44,5.88,1.49,9.25
7.44,0.91,0.37,1.18,9.16
0.15,9.68,6.68,7.45,7.93
0.71,2.14,0.12,8.94,9.02
0.08,4.17,2.6,1.74,3.97
0.0,7.6,0.01,9.87,0.19
0.01,3.53,4.18,6.42,3.01
9.21,0.29,0.45,1.3,4.11
0.0,2.85,9.58,5.95,0.46
2.16,4.35,0.63,4.12,9.14
9.96,0.64,0.13,5.49,3.3
1.84,0.38,0.19,5.1,1.44
1.88,0.34,0.37,2.87,6.6
2.46,0.97,0.45,6.92,5.62
0.0,1.93,4.48,2.46,0.59
0.0,6.86,0.06,6.16,0.1
8.3,0.08,9.01,3.73,2.92
0.06,6.14,7.34,5.08,2.31
0.0,5.74,9.92,9.89,0.08
0.03,4.5,9.34,8.7,1.34
0.71,2.68,0.26,9.49,6.44
0.0,4.46,9.46,4.17,0.76
0.06,4.59,9.78,8.59,1.6
0.06,4.26,6.72,7.09,6.62
0.0,7.03,3.08,2.7,0.51
0.01,8.83,4.76,5.86,3.88
0.14,4.5,7.87,2.57,8.51
0.0,4.96,1.74,5.69,0.22
2.36,6.91,0.2,3.66,3.02
0.0,2.15,5.49,7.87,0.36
0.07,3.92,8.47,3.4,8.19
0.02,4.15,8.7,6.01,3.67
0.08,3.36,9.41,3.66,2.95
0.0,2.03,0.02,5.83,0.14
4.2,0.14,0.4,2.2,3.22
0.04,2.25,4.9,9.41,1.53
1.81,7.74,0.52,9.92,5.21
7.44,0.62,0.19,9.74,9.77
1.82,6.92,0.94,6.61,6.54
1.46,1.95,0.67,7.85,8.75
0.0,7.66,8.56,7.33,0.44
5.89,0.93,0.45,4.24,9.48
5.01,6.87,7.23,0.79,0.99
0.0,6.98,4.57,2.32,0.04
0.0,6.85,0.06,5.54,0.05
4.57,5.14,6.15,6.2,1.89
0.0,2.73,0.06,7.17,0.11
5.56,0.55,0.45,1.44,2.98
0.02,1.52,4.68,2.94,7.37
0.06,3.16,2.79,4.65,6.93
0.0,2.93,1.25,2.59,1.44
0.18,7.81,1.98,2.53,6.21
0.0,7.74,2.07,8.69,0.08
2.34,6.13,0.97,2.26,6.85
0.09,8.03,5.69,6.14,7.69
0.0,4.2,7.25,8.95,0.1
2.23,0.12,0.16,9.72,3.11
0.0,6.12,2.23,7.61,0.41
9.78,8.43,8.44,10.34,7.86
5.29,0.65,0.16,6.94,3.25
0.0,9.66,0.06,6.78,0.15
1.01,7.57,2.19,5.97,7.99
7.44,1.68,1.08,0.45,2.2
0.06,1.05,5.53,3.25,1.84
5.0,0.67,7.07,5.44,5.88
1.36,5.39,0.74,9.66,2.24
0.0,9.69,8.7,9.89,0.9
4.78,0.96,0.42,7.22,1.4
0.0,2.18,8.49,1.49,0.96
1.17,0.61,0.16,8.93,9.76
0.06,1.52,7.24,8.72,4.4
0.17,8.93,8.49,4.83,5.61
0.06,1.46,6.95,8.88,3.41
1.66,5.52,0.52,2.32,3.97
6.63,10.22,3.31,5.93,8.04
0.0,2.68,0.07,3.63,0.18
2.5,0.69,0.2,9.01,8.52
0.0,2.83,3.05,9.76,0.8
0.0,5.03,5.18,8.68,0.02
2.36,7.67,0.1,9.9,2.57
0.03,6.26,2.88,7.85,5.94
10.13,8.88,9.14,6.82,3.43
3.21,3.97,2.84,7.28,6.26
0.07,2.07,7.45,9.8,7.93
1.92,8.85,0.58,9.22,4.44
0.0,7.96,0.02,1.07,0.09
0.86,9.57,0.58,4.76,8.35
2.01,5.01,0.78,5.92,9.07
0.81,7.76,0.23,2.23,6.27
0.0,1.51,0.03,4.9,0.07
0.07,3.7,4.86,5.78,3.89
0.0,1.31,0.03,1.27,0.16
9.71,0.8,0.15,8.32,2.03
2.47,3.23,0.92,6.05,3.33
0.18,8.34,4.37,9.2,4.3
2.09,1.94,0.7,7.97,7.32
0.0,6.49,0.06,7.38,0.03
0.0,2.05,0.05,4.68,0.08
0.02,3.74,8.47,2.07,1.42
3.16,0.58,0.32,7.21,8.53
0.1,8.82,6.42,5.43,9.26
0.04,8.25,7.42,7.45,9.46
0.0,6.61,3.46,8.38,0.25
1.28,6.64,5.06,6.91,5.33
6.19,0.99,0.28,5.61,5.12
0.02,5.1,6.97,5.5,2.65
1.35,5.57,0.52,5.07,3.53
7.97,5.75,1.58,9.85,2.36
0.17,8.02,2.78,4.18,5.68
0.16,8.81,2.0,9.77,5.8
7.38,0.39,0.32,3.44,3.8
0.0,2.21,0.08,8.88,0.1
0.14,5.36,4.81,7.4,8.92
0.02,2.66,4.15,3.52,1.78
0.0,5.72,5.93,6.98,0.56
0.94,9.6,0.13,8.77,2.65
0.02,9.75,9.28,3.41,6.04
0.0,2.96,3.99,6.38,0.05
0.0,2.41,3.32,6.75,2.59
5.12,6.6,1.49,5.48,5.73
0.98,7.98,0.82,2.64,6.89
2.1,5.1,0.11,7.4,5.91
1.06,7.52,0.1,6.16,4.54
0.93,5.32,0.43,8.63,4.32
0.0,1.52,0.06,6.52,0.01
0.01,4.01,8.04,7.03,1.56
0.05,4.06,8.46,7.26,9.63
3.56,0.17,0.46,5.19,8.64
0.15,6.92,1.85,2.45,4.86
0.04,9.64,9.86,9.49,3.78
0.0,5.37,9.66,8.14,0.83
2.2,9.25,0.23,5.62,7.87
2.11,3.52,0.58,6.58,8.48
0.09,5.47,7.87,8.25,3.97
4.33,0.81,0.38,6.48,9.69
0.18,5.21,6.03,2.61,4.3
1.36,0.99,0.29,8.64,1.33
6.68,0.3,0.25,2.39,7.89
1.64,6.57,0.86,5.15,3.79
0.0,2.59,2.83,2.4,0.18
1.18,5.5,0.15,9.31,4.57
0.0,1.32,1.93,6.44,0.98
4.91,0.73,0.2,1.59,7.27
0.15,6.23,8.78,7.24,8.35
4.8,1.88,0.23,2.28,4.95
0.0,2.44,0.09,6.1,0.06
0.0,1.5,3.72,5.82,0.8
0.08,5.83,7.63,1.22,8.86
0.96,4.28,0.21,1.77,6.61
0.04,3.71,8.12,9.11,1.5
0.08,3.52,2.77,3.87,9.86
3.98,0.56,0.29,5.88,8.39
5.33,0.85,0.32,3.3,2.67
6.31,2.13,7.33,3.67,4.84
0.0,1.72,0.06,6.63,0.04
0.0,4.67,0.06,9.45,0.11
0.0,2.47,0.06,2.06,0.11
0.09,7.96,5.02,7.98,3.26
0.19,7.39,2.84,7.57,8.88
0.03,7.96,1.92,9.89,3.3
0.0,2.95,0.07,2.8,0.04
0.18,6.56,2.81,4.7,7.64
0.08,4.41,3.07,3.68,8.77
0.0,5.48,2.82,2.59,0.51
0.61,8.26,0.53,5.86,6.28
1.92,0.19,0.41,9.26,5.32
1.67,9.82,3.57,6.24,2.98
3.59,2.55,6.56,0.92,7.4
1.1,7.25,0.17,4.4,9.99
0.01,6.23,6.42,9.96,6.96
0.0,6.63,0.09,7.58,0.06
1.52,2.61,0.73,1.84,7.17
0.04,2.0,1.67,9.64,1.4
2.27,6.93,0.22,1.12,2.92
0.01,3.82,2.68,8.28,1.1
0.0,9.43,7.59,8.34,0.64
7.84,0.99,0.38,7.63,9.76
2.7,0.66,0.37,5.45,4.07
0.01,3.61,1.85,1.91,2.17
0.12,2.15,4.57,1.65,7.98
0.23,1.35,1.68,6.95,3.57
8.63,6.82,8.51,0.01,10.32
9.64,9.26,3.45,1.88,0.16
0.0,4.49,0.08,2.92,0.13
0.17,7.96,6.32,2.52,7.74
2.28,2.92,0.99,4.8,9.05
0.0,1.25,8.15,6.03,0.43
0.04,5.9,3.95,4.49,1.19
9.55,9.86,3.03,10.57,3.65
9.25,0.91,0.26,2.35,5.96
9.79,0.54,0.26,7.29,1.92
0.0,10.0,0.05,8.24,0.17
0.0,9.17,0.05,8.85,0.19
0.0,2.37,0.01,7.69,0.13
0.03,4.02,2.11,9.33,3.08
0.9,1.68,0.41,9.96,5.95
6.98,0.74,0.55,2.03,8.9
0.06,2.25,4.29,7.88,1.49
0.0,5.72,0.04,5.26,0.17
1.07,4.23,0.38,4.5,8.74
0.0,5.38,0.05,5.89,0.1
0.01,5.14,5.96,9.31,1.72
0.3,4.24,5.11,9.75,9.3
0.05,4.69,7.04,5.43,2.33
0.0,9.42,0.02,1.71,0.06
0.0,7.99,0.02,6.33,0.08
2.07,2.12,7.22,10.47,0.21
0.0,6.14,0.05,9.36,0.11
5.82,5.61,1.02,0.05,5.45
0.0,7.86,8.05,7.36,0.2
1.09,1.93,0.58,3.63,9.87
1.13,1.08,0.96,5.22,2.81
0.0,8.7,7.09,2.23,0.9
0.02,6.28,9.91,6.48,2.94
0.03,4.02,2.45,3.89,4.11
0.07,5.9,6.82,9.25,5.03
0.68,2.59,0.26,1.47,8.3
0.06,6.71,5.0,6.33,2.59
0.04,1.3,4.45,4.99,2.53
8.41,1.16,9.71,8.05,4.42
0.0,6.25,7.46,7.85,0.18
0.0,6.75,0.07,5.23,0.17
2.42,0.29,0.42,9.92,7.4
0.0,7.66,0.04,8.27,0.18
0.0,3.7,0.05,8.01,0.14
2.15,2.75,0.53,8.42,7.22
0.0,6.83,0.03,3.59,0.03
0.0,9.6,3.58,2.55,0.84
0.85,6.0,0.19,7.79,3.6
7.6,7.02,10.03,5.06,0.14
6.58,0.72,0.41,6.67,9.53
0.01,9.76,7.52,7.25,1.83
0.13,3.55,2.66,6.71,9.39
3.82,7.95,5.69,6.39,1.98
0.0,6.86,0.02,6.18,0.07
1.14,2.48,0.13,2.52,8.86
0.04,6.52,7.11,3.41,4.27
0.08,5.1,2.82,6.69,2.69
2.21,4.14,0.39,9.36,4.28
0.0,4.93,0.03,9.23,0.19
8.89,0.89,0.41,3.62,4.61
0.0,3.48,2.5,1.93,0.67
0.0,6.15,2.19,3.22,0.67
5.15,3.25,4.59,3.45,7.49
0.1,7.59,3.82,1.02,8.3
1.46,1.99,0.3,2.58,3.0
0.04,2.75,5.91,2.99,3.66
0.0,7.3,4.07,2.23,0.66
1.57,1.94,0.88,8.16,2.53
0.68,5.95,6.29,4.32,9.15
1.55,0.11,0.22,2.25,4.17
0.0,9.48,4.76,2.65,0.37
7.88,0.25,0.33,9.65,4.6
0.03,4.7,2.0,6.54,2.96
0.17,9.08,2.52,1.29,7.23
1.67,6.83,0.11,5.15,8.48
0.01,3.37,1.36,4.58,4.51
0.0,2.89,2.03,7.04,0.6
0.02,4.62,9.49,2.24,3.51
6.96,9.89,5.71,9.83,8.19
9.38,0.26,0.33,4.75,3.95
0.03,8.32,6.79,9.71,9.03
1.36,5.59,0.64,5.63,5.96
0.0,9.33,5.06,6.09,0.27
10.25,10.5,8.25,3.31,0.28
0.0,1.7,0.05,7.44,0.13
0.0,3.21,5.6,4.63,5.69
0.0,6.25,0.02,8.74,0.06
7.87,0.89,5.99,10.15,9.22
0.0,3.82,4.06,2.92,0.52
0.0,3.6,9.24,6.47,0.52
0.03,5.38,2.92,1.89,1.83
0.0,1.09,0.08,5.07,0.16
1.77,9.19,0.53,2.25,6.41
0.11,8.47,1.03,4.88,5.82
0.02,1.88,3.73,9.28,1.69
4.3,0.89,0.11,6.14,4.41
1.86,9.83,0.72,4.75,5.81
4.29,0.61,0.38,7.37,3.96
0.0,4.48,0.08,7.43,0.02
0.48,6.19,0.11,8.23,2.02
0.07,6.47,6.55,1.94,3.65
8.45,8.94,0.09,9.49,4.57
0.0,8.59,0.01,1.93,0.05
2.01,6.12,0.75,6.41,6.97
2.99,0.69,0.46,6.16,7.74
1.84,0.89,0.3,3.12,2.14
0.0,5.25,0.04,6.65,0.17
0.0,3.15,1.16,8.23,0.25
0.0,9.37,6.09,6.76,0.01
6.42,0.22,0.21,2.16,4.59
6.51,0.37,0.17,5.12,8.56
0.01,6.68,8.0,1.38,9.47
1.44,8.7,0.68,3.53,3.39
0.0,5.23,2.5,3.55,0.01
0.02,6.98,1.74,3.1,8.28
0.0,9.52,0.0,2.06,0.08
5.01,3.05,2.36,6.15,4.8
2.35,0.97,0.25,3.96,1.98
3.11,0.99,0.32,4.35,6.53
7.31,3.51,2.05,8.77,2.47
7.75,5.05,6.71,7.9,4.05
1.85,8.23,0.28,3.44,3.35
0.0,5.25,3.6,2.98,0.77
0.08,9.29,8.74,1.28,1.02
0.08,3.42,9.03,6.72,7.43
0.0,9.06,0.02,4.65,0.01
10.21,6.92,5.99,7.32,4.44
2.34,9.73,0.48,5.51,9.79
4.97,4.99,5.51,7.84,3.61
1.35,7.44,2.61,7.3,10.09
5.03,1.0,0.28,4.16,6.89
0.05,1.4,6.57,4.29,2.13
0.07,7.12,2.79,1.89,7.89
2.89,0.85,0.29,1.62,3.79
0.0,8.43,0.0,2.93,0.17
6.7,0.19,0.5,5.09,9.2
0.07,1.45,7.69,5.55,9.86
0.0,4.13,0.07,1.85,0.08
0.65,6.7,0.87,3.24,7.58
2.3,9.27,0.86,6.74,4.84
1.93,0.21,0.19,7.95,5.23
0.0,7.06,0.05,5.18,0.07
0.0,1.63,0.01,8.61,0.1
0.07,9.08,3.56,6.14,2.07
0.01,6.56,6.71,8.28,2.9
0.02,2.1,2.05,7.41,3.0
6.0,2.67,9.12,2.61,3.04
0.08,5.1,9.51,4.92,9.16
5.35,0.28,0.21,5.38,7.94
0.0,9.51,6.77,9.18,0.75
3.32,0.97,0.15,4.67,9.56
4.13,0.91,0.37,2.36,8.96
6.15,0.66,0.4,1.51,6.89
3.06,0.19,9.34,5.01,0.08
0.06,1.12,1.16,8.44,2.04
10.04,4.88,0.63,7.73,1.09
4.0,0.27,0.14,1.5,1.55
0.11,6.8,8.26,6.67,4.17
4.35,0.97,0.43,9.69,9.49
0.0,2.71,6.82,7.28,0.7
3.24,0.66,0.13,6.78,5.72
4.43,10.39,4.84,6.59,4.87
9.7,0.93,0.15,7.46,8.13
8.31,0.26,0.35,2.23,1.54
0.0,7.62,2.67,9.01,0.31
1.01,0.26,10.23,10.5,2.27
0.84,3.08,0.35,6.84,6.39
0.0,7.29,7.12,4.8,0.46
0.0,1.58,3.2,3.97,0.86
0.0,7.28,5.8,7.4,0.73
0.0,7.52,7.99,1.5,2.2
0.03,9.63,4.04,2.86,1.64
5.4,0.26,0.34,5.36,3.06
0.01,4.67,9.08,8.53,1.68
0.01,6.71,9.67,9.77,7.01
1.94,8.53,0.98,7.23,6.27
7.08,2.19,6.11,5.97,6.04
0.0,6.86,5.84,8.61,0.52
7.62,6.75,4.69,6.04,1.85
0.0,2.42,0.04,8.11,0.15
2.74,0.25,0.25,8.24,7.11
2.53,8.43,3.81,3.64,4.59
2.0,2.61,0.87,4.33,4.78
0.03,2.71,3.99,8.4,1.3
0.66,7.98,0.67,3.02,7.11
0.64,9.19,0.28,7.42,8.82
0.0,3.97,0.04,7.44,0.04
3.68,0.52,0.23,6.06,2.69
0.0,1.99,4.53,5.33,0.51
0.0,6.32,0.03,5.49,0.03
2.42,8.61,0.61,1.79,7.47
6.42,0.91,0.39,7.56,7.99
0.0,8.26,0.07,3.64,0.19
0.0,1.98,1.08,1.52,0.2
0.0,8.72,0.01,4.73,0.0
0.01,7.03,4.62,6.02,2.74
9.6,9.16,1.67,5.58,3.61
0.09,4.93,3.78,2.71,2.41
0.18,9.98,7.15,9.44,5.13
7.64,1.4,7.11,9.16,3.95
1.62,6.83,0.22,3.12,7.81
5.28,0.57,0.37,6.06,4.44
0.18,4.92,1.16,9.91,7.34
0.06,2.66,1.41,2.38,1.38
0.0,6.57,0.02,4.56,0.05
0.04,9.21,3.11,4.69,2.4
1.68,4.57,0.24,1.66,7.98
0.09,2.68,7.39,7.38,3.29
0.16,4.49,3.27,5.92,7.36
0.0,2.55,4.63,8.51,0.87
0.09,3.11,2.3,8.59,4.32
0.92,5.2,0.28,3.3,9.8
0.0,2.72,0.0,9.48,0.07
0.0,8.44,0.04,8.96,0.02
1.58,9.11,0.15,5.68,8.17
0.74,9.7,0.65,1.01,9.3
0.09,1.24,5.34,8.69,5.81
3.44,8.44,8.35,0.17,8.72
0.0,1.67,9.43,7.44,0.01
4.1,0.23,0.38,1.82,6.21
2.45,4.4,0.57,1.88,2.12
7.99,0.96,0.26,5.13,2.56
8.64,0.79,0.22,5.2,2.27
0.0,7.48,0.01,3.05,0.11
3.94,0.46,0.25,6.11,9.26
0.01,4.41,4.19,9.96,3.36
0.0,7.18,5.05,8.15,3.48
2.04,2.77,0.79,4.52,7.53
0.0,2.83,0.01,9.21,0.15
0.24,3.67,7.89,10.15,5.55
2.35,0.62,0.18,7.38,1.95
0.02,4.53,5.43,3.71,1.37
1.65,3.6,0.89,5.46,6.05
1.95,6.06,0.7,4.16,8.03
0.03,8.12,3.07,9.22,3.96
0.06,1.3,3.8,6.79,3.93
0.15,5.24,8.6,9.82,5.87
0.13,5.72,9.78,1.62,9.64
0.1,6.6,6.17,1.09,5.62
7.97,0.36,0.28,3.51,3.84
0.07,5.39,9.45,2.38,1.02
0.0,8.11,7.36,7.16,0.51
1.04,7.77,0.74,7.58,8.56
0.0,2.57,0.01,7.53,0.1
2.39,7.11,0.87,3.41,6.57
0.06,7.81,9.71,1.37,2.51
0.0,7.92,2.06,3.13,0.46
0.0,4.42,0.08,9.62,0.01
0.66,4.58,0.72,3.62,3.94
3.34,8.85,3.95,6.61,6.94
0.14,7.32,1.77,3.26,6.24
1.8,10.7,3.08,5.66,10.4
1.01,2.95,0.69,6.5,2.57
5.97,0.72,0.28,5.15,8.02
8.1,5.99,1.5,1.69,1.84
1.2,8.14,0.26,8.6,3.64
0.0,2.75,0.04,3.62,0.03
0.11,3.6,6.66,3.29,6.71
2.16,0.8,0.45,4.43,9.97
0.05,7.28,2.8,9.34,2.51
0.0,8.46,1.09,5.27,0.73
0.01,8.64,1.01,8.96,3.66
0.0,9.86,0.08,9.38,0.09
0.03,6.48,7.09,4.88,3.91
0.0,6.04,0.05,9.05,0.07
5.16,3.29,3.83,3.69,9.79
1.32,3.45,0.93,9.93,8.83
0.0,2.48,3.86,8.31,3.59
0.07,7.08,6.18,9.9,4.48
0.05,9.56,4.92,2.62,7.67
0.05,5.48,9.65,5.55,3.71
8.56,2.26,7.46,9.22,8.67
0.12,7.87,5.59,8.06,6.63
0.0,9.0,0.07,4.01,0.1
0.0,1.28,4.9,2.32,0.24
6.92,0.83,0.34,3.83,2.16
5.3,9.85,9.48,6.13,5.31
4.63,1.0,0.48,8.25,1.32
0.97,6.31,0.46,3.65,6.55
2.06,4.79,0.59,2.16,5.39
0.12,1.07,7.24,3.01,5.38
0.12,7.35,3.79,8.08,6.94
1.98,0.51,0.35,3.48,2.5
4.05,2.67,9.49,6.99,5.81
0.03,7.12,7.83,1.61,4.4
9.39,7.11,4.99,2.08,3.94
8.25,0.55,0.2,9.81,1.84
0.05,9.33,1.58,1.41,1.13
2.14,4.56,0.52,8.65,7.2
0.05,3.28,8.72,3.27,3.96
0.07,9.29,3.91,2.07,1.85
0.0,1.84,6.75,1.62,0.55
2.19,6.05,0.67,3.07,3.05
0.04,3.56,4.12,1.43,6.03
2.46,0.16,0.25,8.06,3.34
0.05,6.04,6.61,2.61,2.57
9.91,10.26,0.64,2.84,1.8
7.22,10.59,7.66,9.91,5.39
0.08,3.61,1.47,3.48,5.68
0.0,5.84,0.04,5.59,0.04
0.08,3.65,9.66,4.18,3.43
0.13,4.49,7.53,5.82,4.07
9.98,6.41,0.96,4.6,1.45
8.51,10.13,3.31,3.62,5.56
0.0,8.21,0.03,9.23,0.12
1.11,3.41,0.84,7.31,6.22
1.55,0.77,0.2,1.51,7.49
0.18,1.9,8.1,6.29,5.52
0.08,3.3,1.77,5.66,1.85
6.42,0.16,0.33,3.01,4.83
0.0,5.85,0.07,9.71,0.1
0.15,5.19,5.65,9.31,6.19
0.0,9.5,7.19,7.49,0.95
6.62,0.65,0.37,2.17,6.99
0.0,6.46,0.06,7.08,0.09
0.08,2.65,2.5,8.0,5.43
0.0,5.13,0.05,6.83,0.17
7.03,0.87,0.35,3.67,5.77
0.01,6.61,6.43,2.54,6.85
1.82,1.41,0.39,6.06,4.03
10.12,4.36,6.61,0.76,8.87
0.0,2.39,7.64,6.42,0.18
0.0,7.52,8.79,5.19,0.93
0.0,6.21,0.02,8.15,0.08
0.05,7.61,3.69,6.94,1.9
0.0,8.72,0.07,5.53,0.02
9.37,8.5,6.52,0.6,4.29
6.38,1.75,1.03,5.85,0.87
0.09,7.55,5.86,4.82,1.48
0.0,7.85,0.08,9.3,0.08
0.0,3.53,5.23,4.88,2.3
0.06,5.37,1.93,3.72,2.85
0.18,2.98,8.56,3.0,7.32
0.0,7.22,8.7,1.01,0.54
3.02,8.89,2.89,4.96,3.06
0.11,1.38,4.43,2.89,4.16
0.19,2.06,2.15,5.01,6.48
0.19,9.45,8.26,9.78,5.82
0.03,3.44,6.78,7.8,7.15
0.16,9.15,9.38,4.6,4.14
0.0,9.7,7.25,6.22,0.25
0.0,2.33,1.41,8.58,0.09
3.03,0.57,0.24,4.79,7.64
0.0,8.43,2.99,6.9,0.52
0.0,7.29,0.03,6.98,0.1
0.08,3.68,3.67,4.98,2.59
6.53,0.51,0.27,1.88,8.2
7.59,8.15,5.24,5.08,9.35
3.69,1.57,7.06,9.17,6.93
4.87,0.98,0.38,4.03,9.18
0.08,6.03,8.99,1.36,4.66
5.56,4.62,1.24,2.55,1.02
0.0,2.75,0.05,3.99,0.13
0.0,6.77,1.11,2.07,0.87
3.37,3.59,1.89,3.87,7.36
9.08,0.54,0.11,1.25,7.1
0.68,4.9,0.98,9.6,3.03
0.04,9.79,6.01,6.64,9.03
0.17,2.1,5.19,3.83,9.8
0.0,1.12,0.06,3.39,0.01
8.01,3.88,2.0,0.18,9.53
7.04,0.99,0.42,9.44,5.8
9.02,0.16,0.3,3.16,6.9
1.44,7.39,0.8,4.06,3.98
0.03,3.3,4.92,2.53,1.03
7.59,0.14,0.39,3.78,4.48
0.79,1.11,4.65,0.61,6.88
0.03,3.21,4.98,1.95,2.12
9.96,0.87,0.18,6.91,3.13
0.0,3.52,0.05,3.46,0.04
0.06,9.09,1.24,5.01,2.48
0.12,2.8,2.37,8.14,5.51
0.04,6.72,2.47,9.61,3.58
0.0,9.06,8.03,5.62,0.64
8.07,0.46,0.49,5.72,8.86
0.0,6.63,0.01,6.52,0.15
0.0,5.14,4.76,1.59,0.54
0.19,3.47,3.0,6.96,5.61
0.0,3.92,0.06,2.24,0.14
0.0,9.75,7.42,5.55,0.41
0.09,8.05,5.93,2.99,3.63
0.08,3.19,3.85,6.58,8.67
0.16,4.09,2.82,2.99,8.5
0.05,1.8,1.71,6.54,1.19
0.01,2.48,7.85,8.15,8.02
